"z000001a","t","wave","year","cohort","sex","yob","hle","pinc","hhinc","marstat","z000002a","jczf001a","jczf002a","jczf003a","jczf004a","jczf005a","jczf006a","jczf007a","jazc039a","jczq009a","jczf030a","jczf031a","jczf032a","jczf033a","jczf034a","jczf035a","jczf036a","jczf037a","jczf038a","jczf039a","jczj074a","jczj075a","jczj079a","jcdu080a","jcdu081a","jcdu082a","jcct087a"
156465101,59,"jc",2022,1,"2",1990,"6",12,8,"2","ZA5665","1","2","1","4","5","4","1","7","4","1","1","1","1","0","1","1","0","0","0","2","2","1","98","1","2","3"
285525201,59,"jc",2022,1,"2",1965,"4",4,1,"4","ZA5665","2","1","1","4","5","2","1",NA,"5","1","0","0","0","0","0","1","0","0","0","5","3","4","98","2","1","2"
653184103,59,"jc",2022,2,"1",1967,"2",7,8,"2","ZA5665","2","2","2","1","4","4","4","3","1","0","0","1","0","0","0","0","0","0","1","3","3","4","2","2","1","2"
708448801,59,"jc",2022,3,"2",1957,"5",2,9,"2","ZA5665","1","4","4","5","5","1","1","7","4","1","0","0","0","0","0","0","0","0","0","3","3","3","4","3","4","98"
405821303,59,"jc",2022,4,"2",1952,"5",6,5,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414248301,59,"jc",2022,1,"2",1973,"5",4,6,"2","ZA5665","1","4","1","5","5","4","1","98","4","0","0","1","0","0","0","0","1","0","1","3","3","4","2","2","1","1"
792127201,59,"jc",2022,1,"1",1970,"5",9,6,"2","ZA5665","1","2","2","4","4","1","2","6","3","1","0","0","0","0","0","1","0","0","0","2","2","2","4","3","2","3"
109331801,59,"jc",2022,1,"1",1951,"5",7,4,"2","ZA5665","1","1","1","1","4","1","97","1","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","3","4","3","2","1","3"
471358901,59,"jc",2022,1,"1",1969,"1",15,9,"2","ZA5665","1","4","1","2","4","2","4","98","4","0","0","0","0","0","0","0","0","0","0","4","3","3","2","2","1","2"
758462404,59,"jc",2022,4,"1",1962,NA,13,7,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
204638503,59,"jc",2022,3,"2",1952,"7",10,4,"4","ZA5665","2","1","1","2","3","2","1","2","4","0","0","0","0","0","0","1","1","0","1","4","3","4","1","2","1","2"
818117601,59,"jc",2022,3,"2",1992,"7",5,2,"1","ZA5665","2","2","2","5","4","4","1","98","4","0","1","1","1","0","1","1","1","1","0","3","3","3","3","98","1","3"
659336803,59,"jc",2022,2,"2",1988,"7",97,98,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
905443501,59,"jc",2022,1,"1",1965,"7",14,7,"2","ZA5665","1","1","1","4","5","1","2","2","4","0","0","1","0","0","0","1","0","0","0","3","3","2","4","3","98","3"
379904601,59,"jc",2022,3,"1",1959,"6",9,7,"1","ZA5665","1","1","4","1","5","5","1","4","5","0","0","0","0","0","0","1","1","0","1","3","3","3","3","3","3","2"
781161501,59,"jc",2022,1,"1",1963,"7",13,9,"2","ZA5665","2","2","5","5","5","4","2","5","4","0","0","0","1","0","1","1","0","0","0","4","4","5","2","1","1","2"
841242204,59,"jc",2022,3,"1",1959,"4",4,1,"2","ZA5665","2","3","2","2","3","3","5","6","3","0","0","0","0","0","0","0","0","0","0","3","3","3","3","3","4","4"
108856401,59,"jc",2022,1,"1",1943,"6",10,4,"5","ZA5665","1","2","2","1","3","3","2","98","4","0","0","0","0","0","0","1","0","0","0","3","3","3","3","2","1","2"
237682201,59,"jc",2022,2,"2",1967,"6",7,3,"2","ZA5665","1","3","1","3","4","4","1","1","5","1","0","1","0","0","0","0","0","0","1","4","4","4","2","2","1","3"
599620702,59,"jc",2022,1,"2",1948,"7",10,6,"2","ZA5665","1","4","2","1","3","2","4","2","4","0","0","0","0","0","0","0","0","0","0","4","4","4","2","2","2","3"
423590601,59,"jc",2022,4,"1",1958,"5",12,5,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587118001,59,"jc",2022,1,"2",1962,"6",9,6,"2","ZA5665","1","1","1","3","2","2","4","2","4","0","0","0","0","0","0","0","0","0","0","3","3","5","3","1","1","2"
285525201,59,"jc",2022,2,"2",1959,"7",6,7,"2","ZA5665","2","1","1","3","4","2","1","1","4","1","0","0","0","0","0","0","1","0","0","3","3","3","4","2","1","3"
633955401,59,"jc",2022,3,"1",1968,"5",5,6,"2","ZA5665","1","1","1","2","5","4","2","98","1","0","0","0","0","0","0","1","0","0","0","3","4","5","3","3","98","2"
932629501,59,"jc",2022,1,"1",1947,"5",8,4,"2","ZA5665","1","2","1","1","3","4","97","98","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3","3","98","98","98","2"
433086102,59,"jc",2022,1,"1",1950,"3",2,4,"2","ZA5665","1","3","5","3","2","4","4","5","4","0","0","0","0","0","0","0","0","0","0","3","3","2","3","2","1","2"
954713201,59,"jc",2022,1,"1",1983,"7",6,3,"4","ZA5665","1","2","2","5","5","5","3","1","4","1","0","1","0","0","1","1","0","0","0","5","4","5","2","2","2","2"
273212601,59,"jc",2022,3,"1",1962,"5",2,98,"2","ZA5665","1","1","1","1","2","5","1","1","2","0","0","1","0","0","0","1","0","0","0","1","1","1","2","2","1","4"
267861101,59,"jc",2022,1,"2",1973,"7",12,5,"5","ZA5665","2","1","1","3","4","2","1","98","5","0","0","1","0","0","0","1","0","0","0","3","3","2","4","3","2","3"
600071303,59,"jc",2022,1,"2",1957,"7",8,7,"2","ZA5665","1","1","1","1","1","4","4","1","4","0","0","0","0","0","0","1","1","0","1","3","3","4","98","2","2","2"
117308304,59,"jc",2022,4,"2",1990,"5",7,3,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700270303,59,"jc",2022,4,"1",1950,"4",9,4,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443217601,59,"jc",2022,1,"1",1972,"1",14,9,"2","ZA5665","1","1","1","2","4","2","4","1","4","0","0","0","0","0","0","0","0","0","0","3","3","3","4","3","3","2"
846242901,59,"jc",2022,2,"2",1962,"5",4,2,"4","ZA5665","1","1","2","5","5","5","4","4","3","0","0","0","0","0","0","1","1","0","0","3","3","5","3","98","1","3"
229635101,59,"jc",2022,1,"1",1959,"5",10,6,"1","ZA5665","1","5","4","3","4","1","1","5","3","0","0","0","0","1","0","0","0","1","0","5","4","5","2","1","1","2"
381781103,59,"jc",2022,1,"2",1960,"5",6,7,"2","ZA5665","2","2","2","2","4","4","5","1","4","1","0","0","0","0","0","1","0","0","0","3","3","2","3","2","2","2"
266735803,59,"jc",2022,4,"1",1991,"7",13,6,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263965303,59,"jc",2022,1,"1",1982,"7",7,5,"2","ZA5665","2","3","2","5","5","2","1","7","3","0","0","0","0","0","0","1","0","0","0","3","3","3","3","3","3","4"
142936202,59,"jc",2022,1,"1",1987,"6",14,8,"2","ZA5665","1","3","4","4","4","2","1","5","4","1","0","1","1","0","0","1","0","0","0","4","3","4","1","2","1","2"
650153402,59,"jc",2022,2,"1",1979,"7",14,8,"2","ZA5665","2","4","2","2","2","4","2","98","4","0","0","0","0","0","0","0","0","0","0","3","3","4","2","2","3","2"
771034101,59,"jc",2022,1,"1",1958,"7",98,98,"2","ZA5665","1","3","2","1","2","4","1","1","4","0","1","0","0","0","0","1","0","0","0","5","5","5","2","2","1","1"
575312104,59,"jc",2022,3,"1",1964,"7",10,5,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471358901,59,"jc",2022,1,"1",1964,"5",11,5,"3","ZA5665","3","2","1","1","4","4","3","98","1","0","0","0","0","0","0","0","0","0","0","3","2","2","4","2","98","3"
979290201,59,"jc",2022,2,"1",1983,"7",13,7,"1","ZA5665","4","3","1","4","4","4","2","4","4","1","0","0","0","0","0","0","0","0","0","2","3","4","3","3","2","2"
494300802,59,"jc",2022,2,"1",1943,"7",15,8,"4","ZA5665","1","1","1","5","4","2","1","3","4","0","0","0","1","0","0","1","1","0","0","4","3","3","1","2","1","2"
463880702,59,"jc",2022,1,"2",1972,"7",9,5,"4","ZA5665","1","1","4","4","4","1","1","5","5","0","1","0","0","0","0","1","0","0","0","4","3","4","2","2","1","2"
285525201,59,"jc",2022,2,"2",1959,"5",12,5,"5","ZA5665","1","1","1","1","4","4","3","1","3","0","0","0","0","0","0","0","1","0","0","3","3","3","3","3","1","2"
178286704,59,"jc",2022,1,"1",1970,"7",6,6,"1","ZA5665","2","1","1","3","4","2","1","5","2","1","0","0","0","0","0","1","0","0","0","5","4","5","1","2","1","2"
284852102,59,"jc",2022,3,"2",1969,"6",15,9,"2","ZA5665","2","1","1","2","2","4","2","1","4","1","0","0","0","0","0","0","0","0","0","5","5","5","2","2","1","2"
169835701,59,"jc",2022,1,"1",1961,"5",11,5,"2","ZA5665","1","2","1","5","4","4","2","1","4","0","0","0","0","0","0","0","0","0","0","3","3","5","3","1","1","3"
983428302,59,"jc",2022,4,"1",1990,"7",12,7,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
835668804,59,"jc",2022,4,"1",1964,"7",14,8,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784052503,59,"jc",2022,1,"2",1993,"7",3,98,"1","ZA5665","2","1","5","5","5","4","1",NA,"4","1","0","0","0","0","0","1","0","0","0","3","2","2","2","1","1","3"
433500701,59,"jc",2022,2,"1",1954,"7",4,5,"2","ZA5665","1","1","1","1","2","4","4","98","3","0","0","0","0","0","0","0","0","0","0","3","3","3","3","2","2","3"
687297403,59,"jc",2022,1,"1",1948,"4",12,6,"2","ZA5665","2","2","1","1","3","5","4","1","5","0","0","0","0","0","0","0","0","0","0","3","2","3","4","3","1","3"
184364804,59,"jc",2022,1,"2",1983,"7",11,8,"2","ZA5665","3","1","1","3","3","4","4","1","4","0","0","1","1","0","1","0","0","0","0","4","4","5","1","2","2","3"
930228401,59,"jc",2022,4,"2",1961,"6",8,4,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106202902,59,"jc",2022,2,"1",1955,"5",10,4,"4","ZA5665","1","4","5","4","4","4","2","1","5","0","0","1","0","0","0","1","0","0","0",NA,"3","4","3","2","1","2"
401664903,59,"jc",2022,2,"2",1962,"5",10,5,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118041901,59,"jc",2022,1,"2",1990,"7",11,4,"1","ZA5665","2","1","2","1","5","4","3",NA,"4","0","0","0","0","0","0","1","0","0","0","3","2","4","2","2","3","3"
967171101,59,"jc",2022,1,"2",1957,"5",15,98,"4","ZA5665","1","1","1","1","4","2","2","2","4","0","0","0","0","0","0","0","0","0","0","4","4","5","2","1","1","2"
367921204,59,"jc",2022,4,"1",1952,"7",4,1,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
846808401,59,"jc",2022,1,"2",1974,"5",2,1,"2","ZA5665","2","2","4","5","5","2","3","5","4","0","0","0","0","0","1","1","0","0","0","5","4","4","2","1","1","2"
336030403,59,"jc",2022,2,"1",1963,"4",12,6,"2","ZA5665",NA,NA,NA,NA,NA,NA,NA,"4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3","3","4","3","4","2"
469832803,59,"jc",2022,4,"1",1995,"7",1,98,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
755729403,59,"jc",2022,1,"2",1943,"6",10,7,"2","ZA5665","1","4","1","1","4","2","4","2","4","1","1","0","0","1","0","0","0","0","0","5","4","5","98","1","1","2"
554282002,59,"jc",2022,1,"1",1967,"5",11,8,"2","ZA5665","1","1","1","2","2","2","1","4","3","0","0","0","0","0","0","1","0","1","0","3","3","2","3","2","1","2"
778728001,59,"jc",2022,1,"2",1961,"7",4,3,"2","ZA5665","1","1","1","4","5","1","3","5","4","0","0","0","0","0","0","1","1","0","0","4","4","5","2","2","1","2"
514239903,59,"jc",2022,1,"1",1992,"7",11,4,"1","ZA5665","1","1","1","4","4","1","1","98","4","1","0","1","0","0","0","1","0","1","0","4","4","5","2","2","2","2"
174250904,59,"jc",2022,3,"1",1973,"5",9,6,"2","ZA5665","2","1","1","1","4","4","3","98","5","0","0","0","0","0","0","1","0","0","0","4","4","5","2","2","1","2"
521372202,59,"jc",2022,2,"1",1943,"7",10,98,"2","ZA5665","1","2","3","1","3","2","2","1","4","1","0","1","0","1","0","0","0","0","0","3","4","4","4","3","1","2"
744247302,59,"jc",2022,3,"2",1995,"5",3,9,"1","ZA5665","1","1","1","1","1","4","3","6","3","0","0","0","0","0","0","1","0","0","0","3","3","2","2","2","1","3"
541269502,59,"jc",2022,2,"2",1982,"7",10,9,"2","ZA5665","2","2","4","4","2","4","2","6","3","1","0","1","0","0","0","0","1","0","0","3","3","3","3","2","1","1"
650153402,59,"jc",2022,2,"2",1956,"7",10,8,"2","ZA5665","1","1","1","2","4","1","1","2","4","0","0","0","0","0","0","0","0","0","0","4","3","4","3","3","1","2"
609855502,59,"jc",2022,2,"2",1991,"7",13,9,"1","ZA5665","1","2","2","2","3","1","1","1","3","0","0","1","0","0","0","1","1","0","0","2","3","2","3","1","1","3"
890695302,59,"jc",2022,1,"1",1968,"7",13,6,"4","ZA5665","1","1","1","4","4","4","2","2","4","1","1","1","1","0","1","1","1","0","0","4","3","5","3","2","3","2"
563293902,59,"jc",2022,1,"1",1949,"5",10,1,"4","ZA5665","1","1","2","1","4","4","3","4","3","0","0","0","0","0","0","1","1","0","0","4","3","5","98","2","1","2"
369189002,59,"jc",2022,3,"2",1958,"7",97,1,"2","ZA5665","1","4","1","1","4","2","4","2","4","0","0","0","0","0","0","0","0","0","0","3","3","4","2","2","1","2"
439469502,59,"jc",2022,1,"1",1956,"5",12,5,"2","ZA5665","1","1","1","1","2","2","4","1","4","1","0","0","0","0","0","1","0","0","0","4","4","4","2","2","2","2"
710830804,59,"jc",2022,4,"2",1965,"4",12,9,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519447003,59,"jc",2022,3,"2",1962,"5",10,3,NA,"ZA5665","1","4","5","5","5","1","3","5","4","0","0","0","0","0","0","1","1","0","0","3","2","3","2","3","1","2"
834997603,59,"jc",2022,1,"1",1958,"7",11,6,"2","ZA5665","1","1","1","1","2","4","1","5","5","1","0","0","0","0","0","1","1","0","0","5","3","3","2","2","1","2"
808130201,59,"jc",2022,4,"2",1986,"7",9,6,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316667301,59,"jc",2022,1,"2",1994,"6",7,5,"1","ZA5665","1","1","1","1","4","4","1","98","4","1","0","1","0","0","0","0","1","0","0","2","3","4","2","2","1","2"
985534101,59,"jc",2022,1,"1",1970,"5",9,8,"1","ZA5665","2","1","1","4","4","5","2","98","4","0","0","0","0","0","0","1","0","0","0","3","3","3","4","98","2","3"
290535701,59,"jc",2022,1,"1",1960,"4",12,5,"2","ZA5665",NA,NA,NA,NA,NA,NA,NA,NA,"4","0","0","0","0","0","0","1","0","0","0","3","3","5","3","3","3","2"
198031201,59,"jc",2022,1,"1",1987,"6",14,9,"2","ZA5665","1","1","1","3","5","5","1","98","4","1","0","1","0","0","0","0","0","0","1","1","1","1","3","3","3","3"
116081901,59,"jc",2022,1,"1",1969,"6",10,7,"4","ZA5665","1","2","2","2","4","2","2","98","4","1","0","0","0","0","1","1","0","0","0","3","3","5","4","3","1","98"
194552401,59,"jc",2022,1,"2",1950,"4",3,2,"4","ZA5665","1","4","4","3","4","1","97","1","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4","4","98","98","2","3"
616399501,59,"jc",2022,1,"2",1964,"5",10,4,"3","ZA5665","1","1","3","2","5","5","2","1","4","1","0","0","0","0","1","0","0","0","0","4","4","4","1","1","1","2"
232420201,59,"jc",2022,1,"1",1943,"4",8,4,"2","ZA5665","1","5","5","2","2","5","2","2","5","0","0","0","0","0","0","0","0","0","0","4","4","3","3","3","1","2"
499004304,59,"jc",2022,3,"2",1956,"5",11,8,"2","ZA5665","1","1","1","1","5","2","2","2","3","0","0","0","0","0","0","0","0","0","0","3","4","5","2","3","1","2"
476372702,59,"jc",2022,1,"2",1964,"7",97,5,"2","ZA5665","1","4","1","4","4","2","2","7","4","1","0","0","0","0","0","0","0","0","0","3","3","3","4","3","3","3"
224846302,59,"jc",2022,3,"1",1959,"6",15,9,"2","ZA5665","1","1","1","1","4","4","3","4","4","0","0","0","0","0","0","1","1","0","1","3","3","3","3","2","1","2"
308554102,59,"jc",2022,1,"2",1954,"5",6,5,"2","ZA5665","1","2","1","1","1","2","2","2","4","1","0","0","0","0","0","0","0","0","0","4","4","5","2","2","1","2"
336335001,59,"jc",2022,1,"2",1972,"3",6,2,"2","ZA5665","2","1","5","4","4","4","3",NA,"5","0","0","0","0","0","0","1","0","0","0","5","3","5","3","2","1","2"
822595602,59,"jc",2022,1,"1",1994,"6",98,98,"1","ZA5665","1","1","5","4","5","4","1","3","4","1","1","1","1","0","0","1","1","0","0","2","3","3","2","2","1","2"
543094601,59,"jc",2022,1,"1",1991,"7",7,2,"2","ZA5665","1","1","3","1","4","2","1","1","5","1","0","1","0","0","0","0","0","0","0","1","1","1","3","2","1","3"
220819701,59,"jc",2022,2,"2",1944,"5",5,2,"5","ZA5665","1","1","2","2","4","3","1","5","5","1","0","0","0","0","0","1","0","0","0","2","4","4","2","3","2","2"
140007601,59,"jc",2022,1,"1",1953,"5",97,2,"4","ZA5665","2",NA,"1","3","4","5","2","5","5","0","0","0","0","0","0","1","0","0","0","4","4","5","2","2","1","2"
543483202,59,"jc",2022,4,"2",1967,"6",98,98,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463296002,59,"jc",2022,1,"1",1943,"6",12,8,"1","ZA5665","1","2","3","3","1","1","2","5","5","0","0","0","0","0","0","0","0","0","0","4","4","5","1","1","1","2"
150757704,59,"jc",2022,2,"2",1951,"4",8,4,"2","ZA5665","1","2","4","2","2","4","1","5","4","1","0","1","0","0","0","0","0","0","0","5","5","5","1","2","2","1"
580280503,59,"jc",2022,4,"1",1971,"5",15,9,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113302501,59,"jc",2022,1,"1",1955,"7",10,5,"2","ZA5665","1","2","4","4","4","4","2","1","4","0","0","0","0","0","0","1","1","0","0","4","3","4","2","2","2","2"
877886001,59,"jc",2022,4,"1",1970,"6",11,5,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
853204502,59,"jc",2022,1,"2",1955,"7",3,9,"3","ZA5665","1","1","1","1","4","1","3","1","4","1","0","1","0","0","0","0","1","1","0","4","4","4","2","2","1","2"
127997104,59,"jc",2022,4,"1",1948,"6",9,5,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
186241601,59,"jc",2022,1,"2",1958,"4",9,98,"1","ZA5665","1","5","1","1","5","4","2","98","4","1","0","0","0","0","0","0","0","0","0","3","3","3","3","1","1","3"
333773903,59,"jc",2022,3,"2",1965,"7",13,7,"4","ZA5665","1","2","1","1","2","4","2","2","4","1","0","0","0","0","0","0","0","0","0","2","3","2","3","3","1","2"
709696301,59,"jc",2022,1,"1",1981,"7",12,8,"2","ZA5665","2","1","2","1","4","1","1","5","4","0","1","0","0","0","0","0","0","0","0","4","3","5","3","98","1","2"
510095603,59,"jc",2022,2,"1",1985,"5",8,3,"1","ZA5665","1","3","1","4","4","4","2","6","3","0","0","0","0","0","0","1","0","0","0","1","1","1","2","2","1","2"
724761703,59,"jc",2022,3,"1",1981,"7",13,9,"2","ZA5665","1","1","1","4","4","5","2","3","3","0","0","0","0","0","1","1","0","0","0","5","4","4","3","2","1","2"
308727403,59,"jc",2022,3,"2",1984,"6",5,7,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
138475101,59,"jc",2022,2,"1",1955,"5",11,7,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769970801,59,"jc",2022,1,"2",1995,"7",2,98,"1","ZA5665","1","1","3","5","5","4","1","98","3","0","0","0","0","0","0","0","0","0","0","5","5","5","2","2","1","1"
822419204,59,"jc",2022,4,"2",1962,"5",8,6,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
641711802,59,"jc",2022,4,"2",1970,"5",5,7,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536347804,59,"jc",2022,4,"2",1975,"5",15,8,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250111504,59,"jc",2022,1,"1",1978,"7",15,8,"3","ZA5665","1","2","2","4","4","5","3","1","3","0","0","0","0","0","0","1","1","0","1","4","4","5","2","2","1","2"
836744001,59,"jc",2022,3,"1",1959,"5",12,7,"2","ZA5665","1","2","1","3","5","4","6","1","4","0","0","0","0","0","0","1","1","0","0","4","3","5","1","2","1","2"
617856403,59,"jc",2022,1,"2",1948,"5",15,98,"2","ZA5665","2","4","1","1","4","2","4","2","4","0","0","0","0","0","1","0","0","0","0","3","3","2","1","2","1","1"
181541503,59,"jc",2022,4,"2",1965,"7",98,98,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637869301,59,"jc",2022,1,"2",1964,"5",8,4,"2","ZA5665","2","4","4","5","5","4","1","6","3","0","0","0","0","0","0","0","0","0","0","3","3","3","4","3","4","4"
228928704,59,"jc",2022,1,"1",1953,"5",13,6,"4","ZA5665","1","1","5","4","4","4","1","1","5","1","0","0","1","0","1","1","0","0","0","3","4","4","3","2","1","2"
326860704,59,"jc",2022,3,"1",1966,"6",3,6,"2","ZA5665","2","2","1","3","2","3","2","1","5","0","0","0","0","0","0","0","0","0","0","5",NA,"5","1","2","1","3"
533840203,59,"jc",2022,3,"1",1982,"5",10,7,"2","ZA5665","1","2","2","4","1","4","3","2","4","0","0","0","0","0","0","0","0","0","0","3","3","3",NA,"1","98","4"
178422301,59,"jc",2022,1,"1",1970,"5",6,9,"2","ZA5665","1","4","4","1","3","4","3","1","5","0","0","1","0","0","0","0","0","0","0","3","3","3","3","1","1","3"
840671201,59,"jc",2022,3,"2",1946,"7",5,4,"2","ZA5665","1","2","2","4","3","3","97","2","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","2","2","1","1","2"
824980901,59,"jc",2022,2,"1",1959,"7",15,8,"5","ZA5665","1","2","1","4","4","4","3","3","2","0","0","0","0","0","0","1","0","0","1","3","3","3","3","2","1","2"
876191401,59,"jc",2022,3,"1",1950,"7",11,5,"2","ZA5665","2","2","4","1","3","4","2","6","4","0","0","0","0","0","0","1","0","0","0","3","3","5","3","3","3","2"
584389001,59,"jc",2022,1,"1",1964,"4",13,8,"2","ZA5665","1","1","1","4","2","5","1","6","4","1","0","1","0","0","0","1","0","0","0","3","3","3","2","2","4","2"
636218901,59,"jc",2022,1,"1",1949,"7",13,4,"4","ZA5665","1","1","1","2","4","4","2","1","4","0","0","0","0","0","0","0","0","0","0","4","3","1","2","2","2","3"
506037403,59,"jc",2022,3,"2",1953,"7",8,5,"2","ZA5665","1","1","1","1","2","1","4",NA,"5","0","0","0","0","0","0","0","0","0","0","4","4","4","2","2","1","2"
652824704,59,"jc",2022,3,"2",1959,"7",1,5,"2","ZA5665","1","1","1","3","3","3","2","3","4","1","0","1","0","0","0","0","0","0","0","4","4","4","1","1","1","2"
515260201,59,"jc",2022,1,"1",1980,"5",12,6,"2","ZA5665","2","2","3","3","5","4","3","4","4","0","0","0","0","0","0","1","1","0","0","1","1","1","1","3","3","3"
391656602,59,"jc",2022,1,"2",1982,"7",11,8,"2","ZA5665","1","2","2","4","5","2","1","5","4","0","0","0","0","0","0","1","0","0","0","4","3","5","2","2","1","2"
920166501,59,"jc",2022,1,"1",1965,"6",12,6,"2","ZA5665","1","2","1","1","2","4","2","4","4","0","0","0","0","0","0","1","0","0","0","3","3","3","4","2","2","2"
989631303,59,"jc",2022,4,"2",1958,"6",10,98,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370220901,59,"jc",2022,2,"1",1952,"5",5,6,"2","ZA5665","1","1","1","2","4","2","1","2","5","1","0","0","0","0","0","1","1","0","0","3","3","4","2","2","1","2"
203394204,59,"jc",2022,1,"2",1961,"5",2,2,"5","ZA5665","2","1","1","1","5","4","2","4","5","1","0","0","0","0","0","1","0","0","1","3","3","2","98","2","1","2"
637908501,59,"jc",2022,1,"2",1964,"5",4,98,"2","ZA5665","2","4","2","1","4","2","2","2","4","0","0","1","0","0","0","1","1","0","0","3","3","5","3","98","98","3"
484507001,59,"jc",2022,1,"2",1957,"6",6,7,"2","ZA5665","1","1","1","1","1","1","1","2","4","1","0","0","0","0","0","1","0","0","0","4","4","5","3","2","1","2"
511852304,59,"jc",2022,2,"1",1954,"4",10,5,"1","ZA5665","1","2","4","1","4","4","97",NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","3","5","1","2","1","2"
289747701,59,"jc",2022,1,"2",1943,"2",5,4,"2","ZA5665","1","1","1","1","2","4","3","5","4","1","0","0","0","0","0","0","0","0","0","4","4","4","1","2","1","2"
